BOOK_SERIAL_NUMBER;BOOK_NAME;BOOK_NAME_ENGLISH_TRANSLITERATED;BOOK_TYPE;BOOK_URL;BOOK_URL_HOME;PDF_URLS;NUM_MAX_PAGES
BOOK_SERIALNUM_943;भारतीय इतिहास के कीर्ति स्तम्भ- 1;bhaaratiy itihaas ke kirati satamabh -  1;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/bharatiya_itihas_ke_kirti_stambh_bhag_1/v2.1'>http://literature.awgp.org/book/bharatiya_itihas_ke_kirti_stambh_bhag_1/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bharatiya_itihas_ke_kirti_stambh_bhag_1/v2'>http://literature.awgp.org/book/bharatiya_itihas_ke_kirti_stambh_bhag_1/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/bharatiya_itihas_ke_kirti_stambh_bhag_1/v2.11'>http://literature.awgp.org/book/bharatiya_itihas_ke_kirti_stambh_bhag_1/v2.11</a>
BOOK_SERIALNUM_944;भारतीय संस्कृति एक जीवन दर्शन;bhaaratiy sansakariti ek jivan darashan;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Bhartiya_Sanskriti_Ek_Jivan_Darshan/v1.1'>http://literature.awgp.org/book/Bhartiya_Sanskriti_Ek_Jivan_Darshan/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhartiya_Sanskriti_Ek_Jivan_Darshan/v1'>http://literature.awgp.org/book/Bhartiya_Sanskriti_Ek_Jivan_Darshan/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1627/Bharatiya_Sanskruti_Ek_Jivan_Darshan.pdf'>http://literature.awgp.org/var/node/1627/Bharatiya_Sanskruti_Ek_Jivan_Darshan.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhartiya_Sanskriti_Ek_Jivan_Darshan/v1.176'>http://literature.awgp.org/book/Bhartiya_Sanskriti_Ek_Jivan_Darshan/v1.176</a>
BOOK_SERIALNUM_945;भारतीय संस्कृति का मूल गायत्री महामंत्र;bhaaratiy sansakariti ka mool gayatri mahaamantar;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v2.1'>http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v2'>http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68886/Bharatiya_Sanskruti_Ka_Mool-_Gayatri_Mahamantra.pdf'>http://literature.awgp.org/var/node/68886/Bharatiya_Sanskruti_Ka_Mool-_Gayatri_Mahamantra.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v2.32'>http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v2.32</a>
BOOK_SERIALNUM_946;भारतीय संस्कृति का मूल- गायत्री महामंत्र;bhaaratiy sansakariti ka mool -  gayatri mahaamantar;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v1.1'>http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v1'>http://literature.awgp.org/book/bharateey_sanskriti_ka_mool_gayatree_mahamantr/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68801/H-JS_04_Bharatiya_Sanskruti_Ka_Mool-_Gayatri_Mahamantra.pdf'>http://literature.awgp.org/var/node/68801/H-JS_04_Bharatiya_Sanskruti_Ka_Mool-_Gayatri_Mahamantra.pdf</a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_947;भारतीय संस्कृति का स्वरूप;bhaaratiy sansakariti ka savaroop;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Bhartiya_Sanskriti_ka_Swarup/v1.1'>http://literature.awgp.org/book/Bhartiya_Sanskriti_ka_Swarup/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhartiya_Sanskriti_ka_Swarup/v1'>http://literature.awgp.org/book/Bhartiya_Sanskriti_ka_Swarup/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/Bhartiya_Sanskriti_ka_Swarup/v1.119'>http://literature.awgp.org/book/Bhartiya_Sanskriti_ka_Swarup/v1.119</a>
BOOK_SERIALNUM_948;भारतीय संस्कृति की अनुपम देन- विवाह संस्कार;bhaaratiy sansakariti ki anupam den -  vivaah sansakaar;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/vivah_Sanskar/v1.1'>http://literature.awgp.org/book/vivah_Sanskar/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/vivah_Sanskar/v1'>http://literature.awgp.org/book/vivah_Sanskar/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/vivah_Sanskar/v1.106'>http://literature.awgp.org/book/vivah_Sanskar/v1.106</a>
BOOK_SERIALNUM_949;भारतीय संस्कृति की रक्षा कीजिए;bhaaratiy sansakariti ki rakashha kijie;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/bharatiya_sanskriti_ki_raksha_kijiye/v1.1'>http://literature.awgp.org/book/bharatiya_sanskriti_ki_raksha_kijiye/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bharatiya_sanskriti_ki_raksha_kijiye/v1'>http://literature.awgp.org/book/bharatiya_sanskriti_ki_raksha_kijiye/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/bharatiya_sanskriti_ki_raksha_kijiye/v1.33'>http://literature.awgp.org/book/bharatiya_sanskriti_ki_raksha_kijiye/v1.33</a>
BOOK_SERIALNUM_950;भारतीय संस्कृति के आधारभूत तत्व;bhaaratiy sansakariti ke aadharabhoot tatav;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhartiya_sanskruti_ke_aadharbhoot_tatva/v1.1'>http://literature.awgp.org/book/bhartiya_sanskruti_ke_aadharbhoot_tatva/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhartiya_sanskruti_ke_aadharbhoot_tatva/v1'>http://literature.awgp.org/book/bhartiya_sanskruti_ke_aadharbhoot_tatva/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/bhartiya_sanskruti_ke_aadharbhoot_tatva/v1.47'>http://literature.awgp.org/book/bhartiya_sanskruti_ke_aadharbhoot_tatva/v1.47</a>
BOOK_SERIALNUM_951;भाव संवेदना की गंगोत्री;bhaav sanvedana ki gangotari;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v1.1'>http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v1'>http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1503/Bhav-Samvednaon-ki-Gangotri.pdf'>http://literature.awgp.org/var/node/1503/Bhav-Samvednaon-ki-Gangotri.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v1.33'>http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v1.33</a>
BOOK_SERIALNUM_952;भाव संवेदनाओं की गंगोत्री;bhaav sanvedanaon ki gangotari;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v5.1'>http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v5.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v5'>http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v5</a>;<a target='_blank' href='http://literature.awgp.org/var/node/65658/Bahv_Samvedanaon_Ki_Gangotri.pdf'>http://literature.awgp.org/var/node/65658/Bahv_Samvedanaon_Ki_Gangotri.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v5.9'>http://literature.awgp.org/book/Bhav_Samvedanaon_Ki_Gangotri/v5.9</a>
BOOK_SERIALNUM_953;भाव-संवेदना का विकास करना ही साधुता है;bhaav - sanvedana ka vikaas karana hi saadhuta hai;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhavsanvedana_ka_vikas_karana_hee_sadhuta_hai/v1.1'>http://literature.awgp.org/book/bhavsanvedana_ka_vikas_karana_hee_sadhuta_hai/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhavsanvedana_ka_vikas_karana_hee_sadhuta_hai/v1'>http://literature.awgp.org/book/bhavsanvedana_ka_vikas_karana_hee_sadhuta_hai/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_954;भावना की प्रबल शक्ति;bhaavana ki parabal shakti;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhavana_kee_prabal_shakti/v1.1'>http://literature.awgp.org/book/bhavana_kee_prabal_shakti/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhavana_kee_prabal_shakti/v1'>http://literature.awgp.org/book/bhavana_kee_prabal_shakti/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/69197/Bhavana_Ko_Prabal_Shakti.pdf'>http://literature.awgp.org/var/node/69197/Bhavana_Ko_Prabal_Shakti.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/bhavana_kee_prabal_shakti/v1.32'>http://literature.awgp.org/book/bhavana_kee_prabal_shakti/v1.32</a>
BOOK_SERIALNUM_955;भावी पीढ़ी का नव-निर्माण;bhaavi pidhai ka nav - nirmaan;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhavi_pidhi_ka_nav_niaman/v1.1'>http://literature.awgp.org/book/bhavi_pidhi_ka_nav_niaman/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhavi_pidhi_ka_nav_niaman/v1'>http://literature.awgp.org/book/bhavi_pidhi_ka_nav_niaman/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/bhavi_pidhi_ka_nav_niaman/v1.12'>http://literature.awgp.org/book/bhavi_pidhi_ka_nav_niaman/v1.12</a>
BOOK_SERIALNUM_956;भावी महाभारत;bhaavi mahaabhaarat;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhavee_mahabharat/v2.1'>http://literature.awgp.org/book/bhavee_mahabharat/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhavee_mahabharat/v2'>http://literature.awgp.org/book/bhavee_mahabharat/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/65614/Bhavi_Mahabharat.pdf'>http://literature.awgp.org/var/node/65614/Bhavi_Mahabharat.pdf</a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_957;भावी महाभारत इस तरह लड़ा जाएगा;bhaavi mahaabhaarat is tarah ladaa jaega;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhavee_mahabharat_is_tarah_ladaa_jaega/v1.1'>http://literature.awgp.org/book/bhavee_mahabharat_is_tarah_ladaa_jaega/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhavee_mahabharat_is_tarah_ladaa_jaega/v1'>http://literature.awgp.org/book/bhavee_mahabharat_is_tarah_ladaa_jaega/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/69199/Bhaavi_Mahabharat_Is_Tarah_Lada_Jaega.pdf'>http://literature.awgp.org/var/node/69199/Bhaavi_Mahabharat_Is_Tarah_Lada_Jaega.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/bhavee_mahabharat_is_tarah_ladaa_jaega/v1.32'>http://literature.awgp.org/book/bhavee_mahabharat_is_tarah_ladaa_jaega/v1.32</a>
BOOK_SERIALNUM_958;भाषण और संभाषण की दिव्य क्षमता;bhaashhana aur sanbhaashhan ki divay kashhamata;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v2.1'>http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v2'>http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v2.17'>http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v2.17</a>
BOOK_SERIALNUM_959;भाषण और संभाषण की दिव्य क्षमता;bhaashhana aur sanbhaashhan ki divay kashhamata;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v1.1'>http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v1'>http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1847/Bhasan-Sambhasan_Ki_Divya_Kshamta.pdf'>http://literature.awgp.org/var/node/1847/Bhasan-Sambhasan_Ki_Divya_Kshamta.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v1.217'>http://literature.awgp.org/book/Bhashan_Aur_Sambhashan_Ki_Divya_Kshamata/v1.217</a>
BOOK_SERIALNUM_960;भिक्षा व्यवसाय देश और समाज पर कलंक;bhikashha vayavasaay desha aur samaaj par kalank;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhiksha_vyavsaay_samaj_aur_desh_par_kalank/v1.1'>http://literature.awgp.org/book/bhiksha_vyavsaay_samaj_aur_desh_par_kalank/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhiksha_vyavsaay_samaj_aur_desh_par_kalank/v1'>http://literature.awgp.org/book/bhiksha_vyavsaay_samaj_aur_desh_par_kalank/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/72808/Bhiksha_Vyavasay-Samaj_Par_Kalank.pdf'>http://literature.awgp.org/var/node/72808/Bhiksha_Vyavasay-Samaj_Par_Kalank.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/bhiksha_vyavsaay_samaj_aur_desh_par_kalank/v1.32'>http://literature.awgp.org/book/bhiksha_vyavsaay_samaj_aur_desh_par_kalank/v1.32</a>
BOOK_SERIALNUM_961;भूत कैसे होते हैं क्या करते हैं;bhoot kaise hote hain kaya karate hain;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v2.1'>http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v2'>http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v2</a>;<a target='_blank' href='http://literature.awgp.org/var/node/72955/Bhoot_Kaise_Hote_Hai__Kya_Karate_Hai_.pdf'>http://literature.awgp.org/var/node/72955/Bhoot_Kaise_Hote_Hai__Kya_Karate_Hai_.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v2.80'>http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v2.80</a>
BOOK_SERIALNUM_962;भूत कैसे होते हैं—क्या करते हैं ?;bhoot kaise hote hain—kaya karate hain ?;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhut_kaise_hote_hai_kya_karte_hai/v1.1'>http://literature.awgp.org/book/bhut_kaise_hote_hai_kya_karte_hai/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhut_kaise_hote_hai_kya_karte_hai/v1'>http://literature.awgp.org/book/bhut_kaise_hote_hai_kya_karte_hai/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/bhut_kaise_hote_hai_kya_karte_hai/v1.6'>http://literature.awgp.org/book/bhut_kaise_hote_hai_kya_karte_hai/v1.6</a>
BOOK_SERIALNUM_963;भूत कैसे होते हैं—क्या करते हैं ?;bhoot kaise hote hain—kaya karate hain ?;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v1.1'>http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v1'>http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v1.7'>http://literature.awgp.org/book/bhoot_kaise_hote_hai_kya_karte_hai/v1.7</a>
BOOK_SERIALNUM_964;मंत्र बनाम उच्चारण;mantar banaam uchachaaran;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/mantra_banam_uchcharan/v2.1'>http://literature.awgp.org/book/mantra_banam_uchcharan/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/mantra_banam_uchcharan/v2'>http://literature.awgp.org/book/mantra_banam_uchcharan/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href=''></a>
BOOK_SERIALNUM_965;मंत्र बनाम उच्चारण;mantar banaam uchachaaran;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/mantra_banam_uchcharan/v1.1'>http://literature.awgp.org/book/mantra_banam_uchcharan/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/mantra_banam_uchcharan/v1'>http://literature.awgp.org/book/mantra_banam_uchcharan/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/68887/Mantra_Banam_Uccharan.pdf'>http://literature.awgp.org/var/node/68887/Mantra_Banam_Uccharan.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/mantra_banam_uchcharan/v1.32'>http://literature.awgp.org/book/mantra_banam_uchcharan/v1.32</a>
BOOK_SERIALNUM_966;मदिरापान के अभिशाप;madiraapaan ke abhishaap;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/madirapan_ke_abhishaap/v1.1'>http://literature.awgp.org/book/madirapan_ke_abhishaap/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/madirapan_ke_abhishaap/v1'>http://literature.awgp.org/book/madirapan_ke_abhishaap/v1</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/madirapan_ke_abhishaap/v1.289'>http://literature.awgp.org/book/madirapan_ke_abhishaap/v1.289</a>
BOOK_SERIALNUM_967;मन की तुष्टि आत्मा की दुर्गति;man ki tushhati aatama ki duragati;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/man_ki_trusti_aatma_ki_durgati/v1.1'>http://literature.awgp.org/book/man_ki_trusti_aatma_ki_durgati/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/man_ki_trusti_aatma_ki_durgati/v1'>http://literature.awgp.org/book/man_ki_trusti_aatma_ki_durgati/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/72870/Man_Ki_Trusti_Aatma_Ki_Durgati.pdf'>http://literature.awgp.org/var/node/72870/Man_Ki_Trusti_Aatma_Ki_Durgati.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/man_ki_trusti_aatma_ki_durgati/v1.32'>http://literature.awgp.org/book/man_ki_trusti_aatma_ki_durgati/v1.32</a>
BOOK_SERIALNUM_968;मन की प्रचंड शक्ति;man ki parachand shakti;Text Book Version;<a target='_blank' href='http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v2.1'>http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v2.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v2'>http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v2</a>;<a target='_blank' href=''></a>;<a target='_blank' href='http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v2.16'>http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v2.16</a>
BOOK_SERIALNUM_969;मन की प्रचण्ड शक्ति;man ki parachanad shakti;Scan Book Version;<a target='_blank' href='http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v1.1'>http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v1.1</a>;<a target='_blank' href='http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v1'>http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v1</a>;<a target='_blank' href='http://literature.awgp.org/var/node/1843/Man_Ki_Prachand_Shakti.pdf'>http://literature.awgp.org/var/node/1843/Man_Ki_Prachand_Shakti.pdf</a>;<a target='_blank' href='http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v1.80'>http://literature.awgp.org/book/Man_Ki_Praachand_shakti/v1.80</a>
