BOOK_SERIAL_NUMBER;BOOK_TYPE;BOOK_NAME;BOOK_NAME_TRANSLATED_ENGLISH;BOOK_URL;BOOK_NAME_ENGLISH_TRANSLITERATED;BOOK_URL_HOME;PDF_URLS;NUM_MAX_PAGES
BOOK_SERIALNUM_731;Text Book Version;परकाया प्रवेश;alien entry;http://literature.awgp.org/book/parakaya_pravesh/v3.1;parakaaya paravesh;http://literature.awgp.org/book/parakaya_pravesh/v3;;http://literature.awgp.org/book/parakaya_pravesh/v3.13
BOOK_SERIALNUM_732;Scan Book Version;परमात्मा की सर्वोत्कृष्ट कृति नारी;Woman is the best creation of God;http://literature.awgp.org/book/Parmatma_Ki_Sarvotkrisht_Kriti_Nari/v1.1;paramaatama ki saravotakarishhat kariti naari;http://literature.awgp.org/book/Parmatma_Ki_Sarvotkrisht_Kriti_Nari/v1;http://literature.awgp.org/var/node/1814/Paramatma_Ki_Sarvotkrust_Kruti_Naari.pdf;http://literature.awgp.org/book/Parmatma_Ki_Sarvotkrisht_Kriti_Nari/v1.46
BOOK_SERIALNUM_733;Scan Book Version;परमार्थ और स्वार्थ का समन्वय;coordination of altruism and selfishness;http://literature.awgp.org/book/Parmarth_Aur_Svarth/v1.1;paramaaratha aur savaarath ka samanavay;http://literature.awgp.org/book/Parmarth_Aur_Svarth/v1;http://literature.awgp.org/var/node/1687/Paramarth_Aur_Svarth_Ka_Samanvay.pdf;http://literature.awgp.org/book/Parmarth_Aur_Svarth/v1.24
BOOK_SERIALNUM_734;Text Book Version;परमार्थ और स्वार्थ का समन्वय;coordination of altruism and selfishness;http://literature.awgp.org/book/Parmarth_Aur_Svarth/v3.1;paramaaratha aur savaarath ka samanavay;http://literature.awgp.org/book/Parmarth_Aur_Svarth/v3;;http://literature.awgp.org/book/Parmarth_Aur_Svarth/v3.9
BOOK_SERIALNUM_735;Text Book Version;पराक्रम और पुरुषार्थ से ओत-प्रोत यह मानवी सत्ता;This human power overflowing with valor and effort;http://literature.awgp.org/book/prakarm_aur_purusharth_se_aut_prot_yeh_manavi_satta/v1.1;paraakarama aur purushhaarath se ot - parot yah maanavi satata;http://literature.awgp.org/book/prakarm_aur_purusharth_se_aut_prot_yeh_manavi_satta/v1;;http://literature.awgp.org/book/prakarm_aur_purusharth_se_aut_prot_yeh_manavi_satta/v1.7
BOOK_SERIALNUM_736;Text Book Version;परिचर्या एवं उसके मूलभूत तत्व;nursing and its fundamentals;http://literature.awgp.org/book/parichariya_evam_uske_mulbhut_tatv/v1.1;paricharaya evan usake moolabhoot tatav;http://literature.awgp.org/book/parichariya_evam_uske_mulbhut_tatv/v1;;http://literature.awgp.org/book/parichariya_evam_uske_mulbhut_tatv/v1.6
BOOK_SERIALNUM_737;Scan Book Version;परिवर्तन की वेला में योगऋषि के संदेशवाहक बने;Became a messenger of Yog Rishi in the time of change;http://literature.awgp.org/book/parivartan_ki_vela_men_yugrishi_ke_sandeshvahak_bane/v1.1;parivaratan ki vela men yogahrishhi ke sandeshavaahak bane;http://literature.awgp.org/book/parivartan_ki_vela_men_yugrishi_ke_sandeshvahak_bane/v1;http://literature.awgp.org/var/node/72920/Parivartan_Ki_Vela_Me_Yugrushi_Ke_Sandeshvahak_Bane.pdf;http://literature.awgp.org/book/parivartan_ki_vela_men_yugrishi_ke_sandeshvahak_bane/v1.48
BOOK_SERIALNUM_738;Scan Book Version;परिवर्तन के महान क्षण;great moments of change;http://literature.awgp.org/book/The_Great_Momentsof_Change/v1.1;parivaratan ke mahaan kashhan;http://literature.awgp.org/book/The_Great_Momentsof_Change/v1;http://literature.awgp.org/var/node/1490/Parivartan_Ke_Mahan_Kshan.pdf;http://literature.awgp.org/book/The_Great_Momentsof_Change/v1.33
BOOK_SERIALNUM_739;Text Book Version;परिवर्तन के महान् क्षण;great moments of change;http://literature.awgp.org/book/The_Great_Momentsof_Change/v4.1;parivaratan ke mahaan kashhan;http://literature.awgp.org/book/The_Great_Momentsof_Change/v4;;http://literature.awgp.org/book/The_Great_Momentsof_Change/v4.11
BOOK_SERIALNUM_740;Scan Book Version;परिवार और उसका निर्माण;family and its creation;http://literature.awgp.org/book/Pariwar_Aur_Usaka_Nirman/v1.1;parivaara aur usaka nirmaan;http://literature.awgp.org/book/Pariwar_Aur_Usaka_Nirman/v1;http://literature.awgp.org/var/node/1824/Parivar_Aur_Usaka_Nirman.pdf;http://literature.awgp.org/book/Pariwar_Aur_Usaka_Nirman/v1.88
BOOK_SERIALNUM_741;Text Book Version;परिवार का पालन ही नहीं निर्माण भी;Not only rearing the family but also building;http://literature.awgp.org/book/parivar_ka_palan_hi_nahi_nirman_bhi/v1.1;parivaar ka paalan hi nahin nirmaan bhi;http://literature.awgp.org/book/parivar_ka_palan_hi_nahi_nirman_bhi/v1;;http://literature.awgp.org/book/parivar_ka_palan_hi_nahi_nirman_bhi/v1.6
BOOK_SERIALNUM_742;Scan Book Version;परिवार को सुव्यवस्थित कैसे बनाएँ;how to organize a family;http://literature.awgp.org/book/parivar_ko_suvevasthi_kaise_banaye/v1.1;parivaar ko suvayavasathit kaise banaen;http://literature.awgp.org/book/parivar_ko_suvevasthi_kaise_banaye/v1;http://literature.awgp.org/var/node/2009/Parivar_Ko_Suvyavasthit_Kaise_Banaen.pdf;http://literature.awgp.org/book/parivar_ko_suvevasthi_kaise_banaye/v1.40
BOOK_SERIALNUM_743;Text Book Version;परिवार को सुव्यवस्थित कैसे बनायें?;How to make the family well organized?;http://literature.awgp.org/book/parivar_ko_suvevasthi_kaise_banaye/v2.1;parivaar ko suvayavasathit kaise banaayen?;http://literature.awgp.org/book/parivar_ko_suvevasthi_kaise_banaye/v2;;http://literature.awgp.org/book/parivar_ko_suvevasthi_kaise_banaye/v2.6
BOOK_SERIALNUM_744;Scan Book Version;परिवार को सुसंस्कृत कैसे बनाएँ;how to make family cultured;http://literature.awgp.org/book/parivar_ko_susanskrit_kaise_banaen/v1.1;parivaar ko susansakarit kaise banaen;http://literature.awgp.org/book/parivar_ko_susanskrit_kaise_banaen/v1;http://literature.awgp.org/var/node/2318/Parivar_Ko_Susanskrut_Kaise_Banaen.pdf;http://literature.awgp.org/book/parivar_ko_susanskrit_kaise_banaen/v1.25
BOOK_SERIALNUM_745;Text Book Version;परिवार को सुसंस्‍कृत बनायें;make the family cultured;http://literature.awgp.org/book/parivar_ko_susanskrit_bnaye/v1.1;parivaar ko susansa‍karit banaayen;http://literature.awgp.org/book/parivar_ko_susanskrit_bnaye/v1;;http://literature.awgp.org/book/parivar_ko_susanskrit_bnaye/v1.5
BOOK_SERIALNUM_746;Text Book Version;परिवार निर्माण;family building;http://literature.awgp.org/book/parivar_nirman/v1.1;parivaar nirmaan;http://literature.awgp.org/book/parivar_nirman/v1;http://literature.awgp.org/var/node/65619/Parivar_Nirman.pdf;http://literature.awgp.org/book/parivar_nirman/v1.17
BOOK_SERIALNUM_747;Text Book Version;परिवार निर्माण मातृ सत्‍ता श्रद्धांजलि पुस्‍तकमाला-84;Family Building Matri Satta Tribute Book Series-84;http://literature.awgp.org/book/parivar_nirmaan_matru_satta_shraddhanjali_pustakmala-84/v1.1;parivaar nirmaan maatari sata‍ta sharadadhanjali pusa‍takamaala - 84;http://literature.awgp.org/book/parivar_nirmaan_matru_satta_shraddhanjali_pustakmala-84/v1;;
BOOK_SERIALNUM_748;Scan Book Version;परिवार निर्माण की उपयोगिता समझी जाए;Understand the utility of family building;http://literature.awgp.org/book/Pariwar_Nirman_Ki_Upyogita_Samajhi_Jaye/v1.1;parivaar nirmaan ki upayogita samajhi jae;http://literature.awgp.org/book/Pariwar_Nirman_Ki_Upyogita_Samajhi_Jaye/v1;http://literature.awgp.org/var/node/1825/Parivar_Nirman_Ki_Upayogita_Samaji_Jaye.pdf;http://literature.awgp.org/book/Pariwar_Nirman_Ki_Upyogita_Samajhi_Jaye/v1.56
BOOK_SERIALNUM_749;Scan Book Version;परिवार निर्माण की विधि व्यवस्था;family law;http://literature.awgp.org/book/Pariwar_Nirman_KiVidhi_Vyavastha/v1.1;parivaar nirmaan ki vidhi vayavasatha;http://literature.awgp.org/book/Pariwar_Nirman_KiVidhi_Vyavastha/v1;http://literature.awgp.org/var/node/1813/Parivar_Nirman_Ki_Vidhi-Vyavastha.pdf;http://literature.awgp.org/book/Pariwar_Nirman_KiVidhi_Vyavastha/v1.56
BOOK_SERIALNUM_750;Text Book Version;परिवार में स्वर्गीय वातावरण कैसे बने ?;How to create a heavenly atmosphere in the family?;http://literature.awgp.org/book/pariwar_men_swargiya_vatavaran_kaise_bane/v1.1;parivaar men savaragiy vaataavaran kaise bane ?;http://literature.awgp.org/book/pariwar_men_swargiya_vatavaran_kaise_bane/v1;;
BOOK_SERIALNUM_751;Scan Book Version;परिवारों में सुसंस्कारिता का वातावरण;cultured atmosphere in families;http://literature.awgp.org/book/Pariwaron_Me_Susanskarita_Ka_Vatavaran/v1.1;parivaaron men susansakaarita ka vaataavaran;http://literature.awgp.org/book/Pariwaron_Me_Susanskarita_Ka_Vatavaran/v1;http://literature.awgp.org/var/node/1826/Parivaron_Me_Susanskarita_Ka_Vatavaran.pdf;http://literature.awgp.org/book/Pariwaron_Me_Susanskarita_Ka_Vatavaran/v1.73
BOOK_SERIALNUM_752;Scan Book Version;परिष्कृत अध्यात्म हमारे जीवन में उतरे;Sophisticated spirituality descends into our lives;http://literature.awgp.org/book/parishkrit_adhyatm_hamare_jeevan_men_utare/v1.1;parishhakarit adhyaatam hamaare jivan men utare;http://literature.awgp.org/book/parishkrit_adhyatm_hamare_jeevan_men_utare/v1;http://literature.awgp.org/var/node/2307/H-AA_39_Parishkrut_Adhyatm_Hamare_Jivan_Me_Utaren.pdf;http://literature.awgp.org/book/parishkrit_adhyatm_hamare_jeevan_men_utare/v1.43
BOOK_SERIALNUM_753;Scan Book Version;परिष्कृत मन:स्थिति ही स्वर्ग है;Refined state of mind is heaven;http://literature.awgp.org/book/parishkrit_manahsthiti_hee_svarg_hai/v2.1;parishhakarit mana:sathiti hi savarag hai;http://literature.awgp.org/book/parishkrit_manahsthiti_hee_svarg_hai/v2;;http://literature.awgp.org/book/parishkrit_manahsthiti_hee_svarg_hai/v2.30
BOOK_SERIALNUM_754;Text Book Version;परिष्कृत मनःस्थिति ही स्वर्ग है;pure state of mind is heaven;http://literature.awgp.org/book/parishkrit_manahsthiti_hee_svarg_hai/v1.1;parishhakarit manahsathiti hi savarag hai;http://literature.awgp.org/book/parishkrit_manahsthiti_hee_svarg_hai/v1;;
BOOK_SERIALNUM_755;Scan Book Version;परिष्कृत व्यक्तित्व-एक सिद्धि एक उपलब्धि;Sophisticated personality - an accomplishment an achievement;http://literature.awgp.org/book/parishkrit_vyaktitv_ek_siddhi_ek_upalabdhi/v1.1;parishhakarit vayakatitav - ek sidadhi ek upalabadhi;http://literature.awgp.org/book/parishkrit_vyaktitv_ek_siddhi_ek_upalabdhi/v1;http://literature.awgp.org/var/node/2020/Pariskrut_Vyaktitva_Ek_Siddhi-Ek_Uplabdhi.pdf;http://literature.awgp.org/book/parishkrit_vyaktitv_ek_siddhi_ek_upalabdhi/v1.40
BOOK_SERIALNUM_756;Text Book Version;परिष्कृत व्यक्तित्व-एक सिद्धि एक उपलब्धि;Sophisticated personality - an accomplishment an achievement;http://literature.awgp.org/book/parishkrit_vyaktitv_ek_siddhi_ek_upalabdhi/v2.1;parishhakarit vayakatitav - ek sidadhi ek upalabadhi;http://literature.awgp.org/book/parishkrit_vyaktitv_ek_siddhi_ek_upalabdhi/v2;;http://literature.awgp.org/book/parishkrit_vyaktitv_ek_siddhi_ek_upalabdhi/v2.4
BOOK_SERIALNUM_757;Text Book Version;परोक्ष सत्ता एवं उसकी विधि व्यवस्था;indirect power and its legal system;http://literature.awgp.org/book/proksh_satta_evam_uski_vidhi_vyavstha/v1.1;parokashh satata evan usaki vidhi vayavasatha;http://literature.awgp.org/book/proksh_satta_evam_uski_vidhi_vyavstha/v1;;http://literature.awgp.org/book/proksh_satta_evam_uski_vidhi_vyavstha/v1.4
BOOK_SERIALNUM_758;Text Book Version;परोपकारी और सेवाभावी बनिए;be charitable and charitable;http://literature.awgp.org/book/propkari_aur_sevabhavi_baniye/v1.1;paropakaari aur sevaabhaavi banie;http://literature.awgp.org/book/propkari_aur_sevabhavi_baniye/v1;;http://literature.awgp.org/book/propkari_aur_sevabhavi_baniye/v1.6
BOOK_SERIALNUM_759;Scan Book Version;पर्यावरण असंतुलन-जिम्मेदार कौन;Environmental imbalance - who is responsible;http://literature.awgp.org/book/Paryavaran_Santulan_Jimmedaar_Kaun/v1.1;parayaavaran asantulan - jimamedaar kaun;http://literature.awgp.org/book/Paryavaran_Santulan_Jimmedaar_Kaun/v1;http://literature.awgp.org/var/node/1829/Paryavaran_Asantulan_Jimmedar_Kaun.pdf;http://literature.awgp.org/book/Paryavaran_Santulan_Jimmedaar_Kaun/v1.168
BOOK_SERIALNUM_760;Text Book Version;पर्व त्यौहार;festival festival;http://literature.awgp.org/book/parv_tyohar/v1.1;parav tayauhaar;http://literature.awgp.org/book/parv_tyohar/v1;;http://literature.awgp.org/book/parv_tyohar/v1.5
BOOK_SERIALNUM_761;Text Book Version;पवित्र  जीवन;Holy life;http://literature.awgp.org/book/Pavitra_Jeevan/v3.1;pavitar jivan;http://literature.awgp.org/book/Pavitra_Jeevan/v3;;http://literature.awgp.org/book/Pavitra_Jeevan/v3.12
BOOK_SERIALNUM_762;Scan Book Version;पवित्र जीवन;Holy life;http://literature.awgp.org/book/Pavitra_Jeevan/v1.1;pavitar jivan;http://literature.awgp.org/book/Pavitra_Jeevan/v1;http://literature.awgp.org/var/node/1690/Pavitra_Jivan.pdf;http://literature.awgp.org/book/Pavitra_Jeevan/v1.25
BOOK_SERIALNUM_763;Scan Book Version;पशुबलि-हिन्दू धर्म एवं विश्व मानवता पर एक कलंक;Animal Sacrifice - A Stigma on Hinduism and World Humanity;http://literature.awgp.org/book/pashubal_hindoo_dharm_evan_vishv_manavata_par_ek_kalank/v1.1;pashubali - hinadoo dharm evan vishav maanavata par ek kalank;http://literature.awgp.org/book/pashubal_hindoo_dharm_evan_vishv_manavata_par_ek_kalank/v1;http://literature.awgp.org/var/node/2340/Pashubali_Hindu_Dharm_Par_Kalank.pdf;http://literature.awgp.org/book/pashubal_hindoo_dharm_evan_vishv_manavata_par_ek_kalank/v1.65
BOOK_SERIALNUM_764;Text Book Version;पहले अपने को सुधारें;fix yourself first;http://literature.awgp.org/book/pahle_apne_ko_sudhare/v1.1;pahale apane ko sudharen;http://literature.awgp.org/book/pahle_apne_ko_sudhare/v1;;http://literature.awgp.org/book/pahle_apne_ko_sudhare/v1.4
BOOK_SERIALNUM_765;Scan Book Version;पाँच प्राण-पाँच कोश-पाँच देवता;five pranas-five koshas-five deities;http://literature.awgp.org/book/panch_pranpanch_koshpanch_devata/v1.1;paanch paraan - paanch kosh - paanch devata;http://literature.awgp.org/book/panch_pranpanch_koshpanch_devata/v1;http://literature.awgp.org/var/node/69161/Panch_Pran,_Panch_Kosh,_Panch_Devata.pdf;http://literature.awgp.org/book/panch_pranpanch_koshpanch_devata/v1.32
BOOK_SERIALNUM_766;Text Book Version;पाँच प्राण-पाँच देव;five souls - five gods;http://literature.awgp.org/book/panch_pran_panch_dev/v2.1;paanch paraan - paanch dev;http://literature.awgp.org/book/panch_pran_panch_dev/v2;;http://literature.awgp.org/book/panch_pran_panch_dev/v2.7
BOOK_SERIALNUM_767;Scan Book Version;पाँच प्राण-पाँच देव;five souls - five gods;http://literature.awgp.org/book/panch_pran_panch_dev/v1.1;paanch paraan - paanch dev;http://literature.awgp.org/book/panch_pran_panch_dev/v1;http://literature.awgp.org/var/node/2281/Panch_Pran-Panch_Dev.pdf;http://literature.awgp.org/book/panch_pran_panch_dev/v1.113
BOOK_SERIALNUM_768;Scan Book Version;पाठ-पूजा का दर्शन भी समझें;Understand the philosophy of text-worship;http://literature.awgp.org/book/pathpooja_ka_darshan_bhee_samajhen/v1.1;paath - pooja ka darashan bhi samajhen;http://literature.awgp.org/book/pathpooja_ka_darshan_bhee_samajhen/v1;http://literature.awgp.org/var/node/69163/Paath-Pooja_Ka_Darshan_Bhi_Samajhe.pdf;http://literature.awgp.org/book/pathpooja_ka_darshan_bhee_samajhen/v1.32
BOOK_SERIALNUM_769;Text Book Version;पातंजलि योग का तत्त्व- दर्शन;Philosophy of Patanjali Yoga;http://literature.awgp.org/book/Patanjali_Yog_Ka_Tatvadarshan/v3.1;paatanjali yog ka tatatav -  darashan;http://literature.awgp.org/book/Patanjali_Yog_Ka_Tatvadarshan/v3;;http://literature.awgp.org/book/Patanjali_Yog_Ka_Tatvadarshan/v3.13
BOOK_SERIALNUM_770;Scan Book Version;पातंजलि योग का तत्वदर्शन;Philosophy of Patanjali Yoga;http://literature.awgp.org/book/Patanjali_Yog_Ka_Tatvadarshan/v1.1;paatanjali yog ka tatavadarashan;http://literature.awgp.org/book/Patanjali_Yog_Ka_Tatvadarshan/v1;http://literature.awgp.org/var/node/1688/Patanjali_Yog_Ka_Tatvadarshan.pdf;http://literature.awgp.org/book/Patanjali_Yog_Ka_Tatvadarshan/v1.63
BOOK_SERIALNUM_771;Scan Book Version;पात्रता विकसित करें भगवान को प्राप्त करें;Develop Eligibility Receive God;http://literature.awgp.org/book/patrata_vikasit_karen_bhagavan_ko_prapt_karen/v1.1;paatarata vikasit karen bhagavaan ko paraapat karen;http://literature.awgp.org/book/patrata_vikasit_karen_bhagavan_ko_prapt_karen/v1;http://literature.awgp.org/var/node/69165/Patrata_Vikasit_Karen,_Bhagavan_Ko_Prapt_Karen.pdf;http://literature.awgp.org/book/patrata_vikasit_karen_bhagavan_ko_prapt_karen/v1.32
